scene,evaluator,role,question,task,vote
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,设计一个运动感的服饰行业图形 logo,3
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,一个美妆品牌 logo 设计，高端奢侈感、用柔美感的文字设计,1
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,生成一个汽车品牌 logo，简约抽象的符号图形标识,5
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,参考这个 logo，做一个意境感的新中式餐饮品牌 logo,4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"生成茶馆品牌 logo，品牌名是""美好时光""纯中文字体设计标志，手写字体，古朴感",3
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"生成服饰行业 logo，品牌名是""BETTER""英文字体设计标志，简约字体，运动",5
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"生成美妆品牌 logo，中文品牌名是""美好生活""衬线宋体字设计，简约曲线设计，柔",4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,生成快递外卖行业 logo，品牌标识是一个立体图形（星球与箭头结合），有透视感，,4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,攀岩馆品牌 logo 设计，名字：岩屿，搭配英文 climbing girls，,4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,图一的 logo 和文字替换图二海报上的文字信息，保持和谐关系和色调,3
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"纸袋上的 logo 内容都不变，载体换成""围裙""，保持这个被火烧焦边缘的设计风格",4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,给图一的 logo 匹配图二调性的场景,4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,将图片变成红黄色调，花的样式换成简约的玫瑰样式，文字内容、设计风格、排版形式都不,5
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,设计一个酒店民宿品牌 logo，简约图形设计，温暖有故事感，并延展一套同风格调性,4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"设计一个简约高级的公益协会 logo，名称为""BLUE POWER""，图形用""B",4
logo设计,E07,研发,哪张 logo 最适合实际商用，放在各类品牌物料（名片、包装、门店、线上）上都自然合适？/V1,"为书店品牌""IRENE""设计3个标志方案，要求采用艺术创意风格，以吸引年轻和具有",4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,生成一个古朴高级感的茶馆品牌 logo,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,设计一个运动感的服饰行业图形 logo,3
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,一个美妆品牌 logo 设计，高端奢侈感、用柔美感的文字设计,1
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,生成一个汽车品牌 logo，简约抽象的符号图形标识,5
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,参考这个 logo，做一个意境感的新中式餐饮品牌 logo,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"生成茶馆品牌 logo，品牌名是""美好时光""纯中文字体设计标志，手写字体，古朴感",3
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"生成服饰行业 logo，品牌名是""BETTER""英文字体设计标志，简约字体，运动",5
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"生成美妆品牌 logo，中文品牌名是""美好生活""衬线宋体字设计，简约曲线设计，柔",4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,生成快递外卖行业 logo，品牌标识是一个立体图形（星球与箭头结合），有透视感，,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,攀岩馆品牌 logo 设计，名字：岩屿，搭配英文 climbing girls，,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,图一的 logo 和文字替换图二海报上的文字信息，保持和谐关系和色调,3
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"纸袋上的 logo 内容都不变，载体换成""围裙""，保持这个被火烧焦边缘的设计风格",4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,给图一的 logo 匹配图二调性的场景,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,将图片变成红黄色调，花的样式换成简约的玫瑰样式，文字内容、设计风格、排版形式都不,5
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,设计一个酒店民宿品牌 logo，简约图形设计，温暖有故事感，并延展一套同风格调性,4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"设计一个简约高级的公益协会 logo，名称为""BLUE POWER""，图形用""B",4
logo设计,E07,研发,如果你是甲方，收到这几张图，你会直接通过哪张，不要求返工？/V1,"为书店品牌""IRENE""设计3个标志方案，要求采用艺术创意风格，以吸引年轻和具有",4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个具有创意的萌星吉祥物形象，背景和活动不限，鼓励大胆创新,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,设计一个萌星吉祥物参与活动的场景，可以是任何有趣的场合,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个萌星吉祥物与自然背景结合的场景，可包括山水、森林等,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,设计一个萌星吉祥物形象，风格现代，适合品牌广告推广,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个萌星吉祥物形象，表现出多种情感表情，如高兴、困惑等,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个萌星吉祥物作为主角，舞动狮子头，双动作张力十足，神情兴奋喜庆，展现新,1
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,设计一款龙年限定萌星吉祥物收藏级潮玩手办，整体为立体 C4D 风格。吉祥物以圆润,1
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个萌星吉祥物与品牌超级符号的超横主视觉，吉祥物穿着红色斗篷飞行在画面左,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,萌星吉祥物佩戴安全头盔，单手提着外卖纸袋，微笑站立于电动车旁。画面右侧为外卖配送,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,给我设计一个中国新春龙年主题 3D 卡通风格场景，夜晚星空下的国风覆雪古巷（屋顶,4
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,参考图中的 IP 形象，帮我把吉祥物的站姿改成坐在地面上的姿态,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,参考图中的 IP 形象，帮我把服装换成夏日度假风格：花衬衫、白T恤、短裤和拖鞋,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,参考图中的 IP 形象，帮我把手中的雨伞改得更大些，颜色换成红色和白色相间的,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,参考图中的 IP 形象，帮我把吉祥物的表情改成开心大笑,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,参考图中的 IP 形象，保持角色不变，帮我给吉祥物头顶加上透明电竞护目镜，戴着电,3
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,帮我把这张 IP 形象图抠图出来，把背景改成夏日海边的风格背景,1
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,帮我把图片中的站姿改成小天鹅舞蹈经典单脚点地动作，双手环抱,1
IP形象设计,E01,研发,对照任务 Prompt，哪张完成得最完整？/V1,帮我把这张图片做成头像裁切的正方形尺寸 1:1，256*256px,2
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,给我设计一个具有创意的萌星吉祥物形象，背景和活动不限，鼓励大胆创新,3
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,设计一个萌星吉祥物参与活动的场景，可以是任何有趣的场合,4
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,给我设计一个萌星吉祥物与自然背景结合的场景，可包括山水、森林等,4
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,设计一个萌星吉祥物形象，风格现代，适合品牌广告推广,4
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,给我设计一个萌星吉祥物形象，表现出多种情感表情，如高兴、困惑等,4
IP形象设计,E01,研发,造型最准确的是哪张图？（符合任务要求、角色无畸形、比例不失调、无元素穿插等问题）/V1,给我设计一个萌星吉祥物作为主角，舞动狮子头，双动作张力十足，神情兴奋喜庆，展现新,1
